item_code,item_description,item_type,total_sales,liquor_type
336731,TITO'S HANDMADE VODKA - 375ML,LIQUOR,57.37,VODKA
336731,TITO'S HANDMADE VODKA - 375ML,LIQUOR,54.8,VODKA
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.52,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,2.58,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,2.25,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.44,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.29,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,2.49,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,3.94,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,2.28,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.96,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.85,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.65,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.61,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,2.04,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.44,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.2,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.96,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.39,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.04,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.73,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.82,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.81,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,0.99,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.06,OTHER
336753,RUSSIAN STANDARD PLATINUM - 750ML,LIQUOR,1.94,OTHER
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,7.56,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,6.06,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,8.36,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,12.29,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,8.24,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,11.13,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,13.46,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,12.12,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,11.79,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,0,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,0.17,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,1.18,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,0.66,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,0.17,BRANDY
336855,KVINT KOSHER BRANDY - 750ML,LIQUOR,3.02,BRANDY
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,3.17,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,7.01,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,4.18,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,6.18,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,2.68,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,6.01,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,3.84,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,6.84,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,6.5,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.51,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.17,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.51,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.68,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.68,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.17,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.68,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,1.53,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,1.19,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.85,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.51,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.85,VODKA
336883,CROP ORG VODKA MEYER LEMON - 750ML,LIQUOR,0.17,VODKA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,7.43,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,2.77,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,3,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,1.7,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,1.46,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,2.1,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,4.21,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,2.19,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,1.22,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,1.2,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.64,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.24,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.89,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.57,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.88,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.57,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.16,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.74,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.81,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.66,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.25,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.88,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,1.61,TEQUILA
33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,LIQUOR,0.66,TEQUILA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,1.06,VODKA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,0.64,VODKA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,0.08,VODKA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,0.33,VODKA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,0.08,VODKA
336937,PEARL VODKA - COCONUT - LITER,LIQUOR,0.08,VODKA
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,2,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,2,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,2,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,2,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,1,OTHER
337039,"DOMAINE RAISSAC CHARDONNAY ""LE PARC"" - 750ML",LIQUOR,2,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.68,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,1.19,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.68,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.85,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.68,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,3.9,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,2.37,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.17,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.17,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,1.02,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.67,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.17,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.85,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.34,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.68,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.85,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.33,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.68,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.51,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.51,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.17,OTHER
337145,TOMATIN 12YR S/M SCOTCH - 750ML,LIQUOR,0.33,OTHER
337261,FRANCIS DARROZE GR ASSEMBLAGES 20YR - 750ML,LIQUOR,1,OTHER
337367,JOURNEYMAN DISTILLERY RAVENSWOOD RYE WHISKEY - 750ML,LIQUOR,1,WHISKY
337367,JOURNEYMAN DISTILLERY RAVENSWOOD RYE WHISKEY - 750ML,LIQUOR,1,WHISKY
337367,JOURNEYMAN DISTILLERY RAVENSWOOD RYE WHISKEY - 750ML,LIQUOR,1,WHISKY
337367,JOURNEYMAN DISTILLERY RAVENSWOOD RYE WHISKEY - 750ML,LIQUOR,1,WHISKY
337367,JOURNEYMAN DISTILLERY RAVENSWOOD RYE WHISKEY - 750ML,LIQUOR,1,WHISKY
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.24,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.73,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,1.23,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.08,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.08,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.08,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.49,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,1.3,OTHER
337503,BOL'S PUMPKIN LIQUEUR - 750ML,LIQUOR,0.98,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.16,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.24,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.16,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.33,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.16,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.16,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.17,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.16,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.25,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.17,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.17,OTHER
337505,BOL'S CREME DE NOYAUX - 1LTR,LIQUOR,0.08,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,5.75,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,5.24,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,8.89,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,8.21,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,7.86,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,5.89,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,8.82,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.53,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.04,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,4.7,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,9.03,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,7.19,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.91,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,4.96,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.05,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,4.65,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.91,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,6.24,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,5.7,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,13.27,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,14.36,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,16.67,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,10.98,OTHER
337509,CROWN ROYAL APPLE - 50ML,LIQUOR,10.69,OTHER
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.08,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.4,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.32,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.32,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,1.32,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.16,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.56,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,1.08,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.08,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.16,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.24,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.32,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.25,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,1.16,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.98,VODKA
337546,KHORTYTSA PLATINUM VODKA - 750ML,LIQUOR,0.48,VODKA
337605,BOWMAN'S RUM - 1L,LIQUOR,1.24,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1.74,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1.17,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,2.57,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,0.08,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1.49,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,0.48,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,0.32,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,0.24,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1,RUM
337605,BOWMAN'S RUM - 1L,LIQUOR,1,RUM
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.17,OTHER
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.17,OTHER
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.51,OTHER
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.34,OTHER
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.17,OTHER
337612,SQUARE ONE BERGAMOT ORANGE - 750ML,LIQUOR,0.17,OTHER
337848,ST ELIZABETH ALLSPICE DRAM - 750ML,LIQUOR,2,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.48,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.83,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.88,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.91,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.97,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.98,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,2.54,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.98,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.23,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.32,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.24,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.56,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.83,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.58,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.4,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.73,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.15,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.29,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.64,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,0.64,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.07,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,1.64,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,2.38,OTHER
338514,EFE RAKI BLACK LABEL - 750ML,LIQUOR,2.3,OTHER
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.17,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.17,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.34,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,3.04,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.18,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,4.75,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.18,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,3.03,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,2.2,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.34,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,2.89,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,2.21,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.51,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.36,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.51,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.19,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,1.52,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,2.21,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.34,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.34,WHISKY
338799,BLACK BUTTON BOURBON CREAM - 750ML,LIQUOR,0.51,WHISKY
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,30.15,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,21.36,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,23.54,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,16.32,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,26.81,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,40.17,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,23.05,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,37.6,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,34.55,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,34.38,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,20.18,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,28.5,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,16.63,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,30.4,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,17.47,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,28.46,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,16.64,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,30.48,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,16.8,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,36.78,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,22.38,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,37.62,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,28.18,RUM
33880,ADMIRAL NELSON RUM - SPICED - 1.75L,LIQUOR,29.57,RUM
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.51,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.68,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.67,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.17,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.17,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.17,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.17,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.17,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.51,VODKA
338804,BLACK BUTTON WHEAT VODKA - 750ML,LIQUOR,0.34,VODKA
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.17,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.68,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.51,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,1.02,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,1.86,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,1.19,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,1.36,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.68,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.51,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.51,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,1.19,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.85,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.51,GIN
338806,BLACK BUTTON CITRUS GIN - 750ML,LIQUOR,0.34,GIN
338808,BLACK BUTTON 4 GRAIN BOURBON - 750ML,LIQUOR,0.17,WHISKY
338808,BLACK BUTTON 4 GRAIN BOURBON - 750ML,LIQUOR,0.34,WHISKY
